epoch,epoch,test_epoch,test_test_acc_new,test_test_acc_old,test_test_accuracy,test_test_co2,test_test_co2_cum,test_test_co2_train_cum,test_test_f1,test_test_precision,test_test_recall,train_ce_loss,train_co2,train_co2_cum,train_f1,train_kd_loss,train_loss,train_precision,train_recall
0,0,0,55.5,,55.5,8.369117399229131e-06,8.369117399229131e-06,2.8082146595812956e-05,0.5576567998340773,0.5901532115597508,0.555,1.1852867662906648,2.8082146595812956e-05,2.8082146595812956e-05,0.8822703123067248,0.0,1.1852867662906648,0.8852741359844071,0.8808
1,1,1,59.8,,59.8,3.964917947688024e-05,4.8018296876109376e-05,9.080143636048659e-05,0.5940246269894852,0.6236211638869215,0.5980000000000001,0.3891911432147026,6.271928976467363e-05,9.080143636048659e-05,0.9842447422110187,0.0,0.3891911432147026,0.9843631063463405,0.9842000000000001
2,2,2,60.0,,60.0,7.088442283792573e-05,0.00011890271971403511,0.00018476381048560209,0.600499872214062,0.6234049192673623,0.6,0.15532762482762336,9.39623741251155e-05,0.00018476381048560209,0.9972021738640547,0.0,0.15532762482762336,0.9972142700263594,0.9972
3,3,3,61.9,,61.9,0.0001025768573042426,0.0002214795770182777,0.0003103391354630178,0.6188673766656633,0.6388515867079125,0.619,0.04280609404668212,0.0001255753249774157,0.0003103391354630178,0.9997999997999998,0.0,0.04280609404668212,0.9998003992015967,0.9997999999999999
4,4,4,63.4,,63.4,0.00013382921185199701,0.0003553087888702747,0.0004672518223138186,0.632122366063722,0.6441111023776332,0.6340000000000001,0.015224107215180993,0.00015691268685080086,0.0004672518223138186,1.0,0.0,0.015224107215180993,1.0,1.0
5,5,5,63.1,,63.1,0.00016523035038891527,0.00052053913925919,0.0006555219242469761,0.6289472865286205,0.6443569065215823,0.631,0.007309527392499149,0.00018827010193315743,0.0006555219242469761,1.0,0.0,0.007309527392499149,1.0,1.0
6,6,6,63.7,,63.7,0.0001968536734961514,0.0007173928127553414,0.0008754542126636304,0.6351412720903193,0.6563012439546221,0.6369999999999999,0.003993528342107311,0.00021993228841665435,0.0008754542126636304,1.0,0.0,0.003993528342107311,1.0,1.0
7,7,7,62.7,,62.7,0.00022805232345905115,0.0009454451362143926,0.0011265619571379669,0.6254647275950095,0.6431817212908042,0.6270000000000001,0.002771557302912697,0.0002511077444743364,0.0011265619571379669,1.0,0.0,0.002771557302912697,1.0,1.0
8,8,8,63.3,,63.3,0.00025930709902233993,0.0012047522352367326,0.0014089335252948736,0.6308806920397216,0.6459541781159456,0.633,0.0021508517616894095,0.0002823715681569068,0.0014089335252948736,1.0,0.0,0.0021508517616894095,1.0,1.0
9,9,9,64.2,,64.2,0.0002907327980389614,0.001495485033275694,0.0017226767869128808,0.6378946483165795,0.6531067554281383,0.642,0.0017885824898257851,0.00031374326161800727,0.0017226767869128808,1.0,0.0,0.0017885824898257851,1.0,1.0
