epoch,epoch,test_epoch,test_test_acc_new,test_test_acc_old,test_test_accuracy,test_test_co2,test_test_co2_cum,test_test_co2_train_cum,test_test_f1,test_test_precision,test_test_recall,train_ce_loss,train_co2,train_co2_cum,train_f1,train_kd_loss,train_loss,train_precision,train_recall
0,0,0,51.0,,51.0,8.619976257108542e-06,8.619976257108542e-06,2.5955667302266634e-05,0.5047080946601291,0.5352564987260962,0.51,1.266651800274849,2.5955667302266634e-05,2.5955667302266634e-05,0.8757873388240943,0.0,1.266651800274849,0.8765175675323673,0.8756
1,1,1,52.0,,52.0,3.792695548631185e-05,4.654693174342039e-05,8.506362452148796e-05,0.5134986709471426,0.5458972361311167,0.5199999999999999,0.4243962988257408,5.910795721922133e-05,8.506362452148796e-05,0.9756695840909956,0.0,0.4243962988257408,0.9758498819518147,0.9756
2,2,2,54.8,,54.8,6.755702275224385e-05,0.00011410395449566423,0.0001737962936849149,0.5369622823216252,0.582371571554921,0.5479999999999999,0.13446417823433876,8.873266916342693e-05,0.0001737962936849149,0.9991999991999994,0.0,0.13446417823433876,0.9992007968031873,0.9992000000000001
3,3,3,54.1,,54.1,9.763598545227543e-05,0.00021173993994793965,0.00029266122001388336,0.5287738837472183,0.5589340012492847,0.5409999999999999,0.043076760694384576,0.00011886492632896844,0.00029266122001388336,1.0,0.0,0.043076760694384576,1.0,1.0
4,4,4,55.5,,55.5,0.00012693308887246803,0.0003386730288204077,0.00044078556241600896,0.54260714671764,0.5732875534042039,0.5549999999999999,0.01596161341294646,0.0001481243424021256,0.00044078556241600896,1.0,0.0,0.01596161341294646,1.0,1.0
5,5,5,56.2,,56.2,0.00015652516449120906,0.0004951981933116168,0.0006185264899409379,0.5495524968218097,0.5852593423504967,0.562,0.008885389217175544,0.00017774092752492887,0.0006185264899409379,1.0,0.0,0.008885389217175544,1.0,1.0
6,6,6,55.9,,55.9,0.00018658372518722083,0.0006817819184988377,0.0008259196057479746,0.5444079271493574,0.5818840447593854,0.5589999999999999,0.004501899529714137,0.0002073931158070368,0.0008259196057479746,1.0,0.0,0.004501899529714137,1.0,1.0
7,7,7,56.0,,56.0,0.00021605501374755503,0.0008978369322463927,0.0010631686661325818,0.5438287530517756,0.5788028649790172,0.5599999999999999,0.003950710850767791,0.00023724906038460712,0.0010631686661325818,1.0,0.0,0.003950710850767791,1.0,1.0
8,8,8,55.9,,55.9,0.00024569241292111965,0.0011435293451675123,0.0013300627214172492,0.544108530736626,0.583682816883561,0.5589999999999999,0.0026832419447600842,0.00026689405528466736,0.0013300627214172492,1.0,0.0,0.0026832419447600842,1.0,1.0
9,9,9,56.3,,56.3,0.0002753046739487124,0.0014188340191162248,0.0016266002178546104,0.5488224935827017,0.5846427102641296,0.563,0.002353521017357707,0.00029653749643736125,0.0016266002178546104,1.0,0.0,0.002353521017357707,1.0,1.0
10,10,10,56.4,,56.4,0.0003048839357362101,0.0017237179548524348,0.0019527377663286032,0.5480042637886984,0.5869461637917588,0.564,0.0020992409845348448,0.00032613754847399284,0.0019527377663286032,1.0,0.0,0.0020992409845348448,1.0,1.0
11,11,11,55.7,,55.7,0.00033483626227256297,0.002058554217124998,0.002308717013250649,0.5415377653450315,0.5739837711776797,0.5569999999999999,0.0016843701363541187,0.00035597924692204556,0.002308717013250649,1.0,0.0,0.0016843701363541187,1.0,1.0
12,12,12,55.9,,55.9,0.00036514441784672307,0.0024236986349717208,0.002694611983838397,0.5428367267016285,0.5728786938461383,0.5589999999999999,0.0016005790181225165,0.00038589497058774805,0.002694611983838397,1.0,0.0,0.0016005790181225165,1.0,1.0
13,13,13,55.8,,55.8,0.00039450910136732564,0.0028182077363390463,0.0031103004713737624,0.5448724701844977,0.5853270839807067,0.5579999999999999,0.0012002908508293331,0.0004156884875353652,0.0031103004713737624,1.0,0.0,0.0012002908508293331,1.0,1.0
14,14,14,55.6,,55.6,0.00042414553979428117,0.0032423532761333275,0.003555600043523517,0.5386357198369451,0.5710780109688847,0.5559999999999999,0.0013783812260953709,0.0004452995721497546,0.003555600043523517,1.0,0.0,0.0013783812260953709,1.0,1.0
15,15,15,56.0,,56.0,0.0004544159231222764,0.0036967691992556037,0.004030802571657716,0.5462933688830653,0.5817219905194932,0.56,0.00104659317585174,0.00047520252813419895,0.004030802571657716,1.0,0.0,0.00104659317585174,1.0,1.0
16,16,16,56.1,,56.1,0.00048411558113340016,0.004180884780389004,0.004536085022779292,0.5438033565561985,0.5837975840148486,0.5609999999999999,0.0009885286359349265,0.0005052824511215761,0.004536085022779292,1.0,0.0,0.0009885286359349265,1.0,1.0
17,17,17,56.6,,56.6,0.0005143610144543103,0.004695245794843314,0.005071233464578205,0.5496107573848853,0.5853036551818717,0.5660000000000001,0.000940321118105203,0.0005351484417989138,0.005071233464578205,1.0,0.0,0.000940321118105203,1.0,1.0
18,18,18,57.2,,57.2,0.0005437584094484734,0.005239004204291788,0.005636100041584089,0.5570608061175896,0.5956766606977102,0.572,0.0010369119554525241,0.0005648665770058835,0.005636100041584089,1.0,0.0,0.0010369119554525241,1.0,1.0
19,19,19,56.0,,56.0,0.0005733496354988993,0.005812353839790687,0.006230617423418605,0.5441604784209926,0.580897885037758,0.56,0.0007679367452510632,0.0005945173818345155,0.006230617423418605,1.0,0.0,0.0007679367452510632,1.0,1.0
20,20,20,56.2,,56.2,0.0006030921719612967,0.006415446011751983,0.006854853105609435,0.5470256108245029,0.587294853333516,0.562,0.001168429736571852,0.0006242356821908303,0.006854853105609435,1.0,0.0,0.001168429736571852,1.0,1.0
21,21,21,56.7,,56.7,0.0006330541135759369,0.00704850012532792,0.007509037722939305,0.5515026891120679,0.5946148215590296,0.5670000000000001,0.0017035337659763172,0.0006541846173298698,0.007509037722939305,1.0,0.0,0.0017035337659763172,1.0,1.0
22,22,22,56.7,,56.7,0.0006634158425710394,0.0077119159678989595,0.008193186368050965,0.5514103966524345,0.5856918495875123,0.567,0.0007888096166425385,0.0006841486451116587,0.008193186368050965,1.0,0.0,0.0007888096166425385,1.0,1.0
23,23,23,56.8,,56.8,0.0006930039898510592,0.008404919957750018,0.008907358264341593,0.5533363706788934,0.5945730392658168,0.568,0.000780993135413155,0.000714171896290628,0.008907358264341593,1.0,0.0,0.000780993135413155,1.0,1.0
24,24,24,56.8,,56.8,0.0007227772931732874,0.009127697250923305,0.009651270318281502,0.5517946949502341,0.5941855190295036,0.568,0.0005602883160463534,0.0007439120539399086,0.009651270318281502,1.0,0.0,0.0005602883160463534,1.0,1.0
25,25,25,56.4,,56.4,0.0007524131964613223,0.009880110447384627,0.010424835520440648,0.5490464260825159,0.582328942203142,0.564,0.0007850031950511038,0.0007735652021591451,0.010424835520440648,1.0,0.0,0.0007850031950511038,1.0,1.0
26,26,26,56.6,,56.6,0.0007824331783031191,0.010662543625687746,0.011228025781952112,0.5491368987249229,0.590421266291273,0.5660000000000001,0.0006327191105810926,0.0008031902615114637,0.011228025781952112,1.0,0.0,0.0006327191105810926,1.0,1.0
27,27,27,56.3,,56.3,0.0008118463998930986,0.011474390025580846,0.012061005153910379,0.548965263787859,0.5879277333217038,0.563,0.0006469830084824934,0.0008329793719582676,0.012061005153910379,1.0,0.0,0.0006469830084824934,1.0,1.0
28,28,28,56.4,,56.4,0.0008415403331667018,0.012315930358747548,0.012923723322239056,0.54939114074767,0.595307142689389,0.5640000000000001,0.001020032653468661,0.0008627181683286776,0.012923723322239056,1.0,0.0,0.001020032653468661,1.0,1.0
29,29,29,56.6,,56.6,0.0008713215072102792,0.013187251865957827,0.013816276227496494,0.5519853662601246,0.5885951988539652,0.5660000000000001,0.0005968491357634775,0.0008925529052574386,0.013816276227496494,1.0,0.0,0.0005968491357634775,1.0,1.0
30,30,30,56.8,,56.8,0.0009011579515869818,0.01408840981754481,0.014738573932047352,0.5556408396025266,0.589216714346704,0.568,0.0005954132910119369,0.0009222977045508583,0.014738573932047352,1.0,0.0,0.0005954132910119369,1.0,1.0
31,31,31,56.6,,56.6,0.0009311078364001353,0.015019517653944945,0.015690502160617074,0.552257930835406,0.5910398920925033,0.5660000000000001,0.0005467070121085271,0.0009519282285697209,0.015690502160617074,1.0,0.0,0.0005467070121085271,1.0,1.0
32,32,32,56.6,,56.6,0.0009603823269351804,0.015979899980880126,0.016672005150286044,0.5500359121190391,0.5866258464145809,0.566,0.0010705760927521625,0.000981502989668971,0.016672005150286044,1.0,0.0,0.0010705760927521625,1.0,1.0
33,33,33,57.0,,57.0,0.0009897953410498666,0.016969695321929993,0.017682979479426483,0.5538570581770591,0.5955737690861082,0.57,0.0012518472576630302,0.0010109743291404375,0.017682979479426483,1.0,0.0,0.0012518472576630302,1.0,1.0
34,34,34,56.8,,56.8,0.001020187040355589,0.017989882362285582,0.018723780588176763,0.5534197912391605,0.5957495430584031,0.5680000000000001,0.0008787719532847404,0.001040801108750281,0.018723780588176763,1.0,0.0,0.0008787719532847404,1.0,1.0
35,35,35,56.8,,56.8,0.0010494648408523562,0.01903934720313794,0.01979440471553028,0.5500449850142557,0.5883716034790537,0.568,0.0006059825143893249,0.0010706241273535152,0.01979440471553028,1.0,0.0,0.0006059825143893249,1.0,1.0
36,36,36,56.4,,56.4,0.0010790243505730765,0.020118371553711014,0.020894606602598575,0.5476267512324662,0.5834541784189116,0.564,0.0007063699988066219,0.0011002018870682954,0.020894606602598575,1.0,0.0,0.0007063699988066219,1.0,1.0
37,37,37,56.3,,56.3,0.001108835310673368,0.021227206864384382,0.022024607598655137,0.5473587478893269,0.5850476665740892,0.563,0.0005444008522317745,0.0011300009960565612,0.022024607598655137,1.0,0.0,0.0005444008522317745,1.0,1.0
38,38,38,56.9,,56.9,0.001138628086999694,0.022365834951384077,0.02318440626988895,0.5536050035727675,0.5945675292220135,0.5690000000000001,0.00045903917052783074,0.0011597986712338125,0.02318440626988895,1.0,0.0,0.00045903917052783074,1.0,1.0
39,39,39,56.4,,56.4,0.0011686006951354177,0.023534435646519494,0.024374132370633593,0.5505572737572237,0.5842429839156738,0.564,0.0005578178810537793,0.0011897261007446434,0.024374132370633593,1.0,0.0,0.0005578178810537793,1.0,1.0
40,40,40,56.6,,56.6,0.0011988441451803598,0.024733279791699852,0.025594152161729042,0.5503894841724433,0.5857840513470978,0.5660000000000001,0.00062875803996576,0.00122001979109545,0.025594152161729042,1.0,0.0,0.00062875803996576,1.0,1.0
41,41,41,56.4,,56.4,0.001228496363881461,0.025961776155581314,0.026843810511788965,0.5501219939545707,0.5859619491367036,0.5640000000000001,0.0005516527031431906,0.001249658350059922,0.026843810511788965,1.0,0.0,0.0005516527031431906,1.0,1.0
